196|216,215|,10
211|204,23|,13
211|204,217|,15
61|,84|,11
61|,363|,10
61|,369|,10
278|363,363|,15
278|363,234|,14
28|,153|,10
21|215,209|,19
21|215,210|,19
21|215,342|,15
21|215,215|21,10
21|215,20|,25
17|,205|,14
17|,339|,35
17|,202|,63
17|,83|,10
17|,204|,19
364|83,83|,21
23|196,342|,15
23|196,217|,11
220|83,212|,13
220|83,23|,14
220|83,83|,12
220|83,22|,14
220|83,366|,12
84|366,366|,10
84|366,363|,10
84|366,21|,11
84|366,234|,23
216|220,211|,18
203|83,339|,11
203|83,363|,14
203|83,83|,14
203|83,205|,14
200|,23|,10
200|,83|,21
200|,199|,56
200|,219|,479
200|,368|,12
200|,208|,69
200|,209|,46
200|,218|,244
200|,84|,18
200|,197|,23
200|,202|,33
200|,234|,16
200|,210|,21
200|,203|,28
200|,363|,27
200|,342|,35
200|,201|,26
200|,19|,19
200|,205|,21
200|,207|,165
200|,217|,22
200|,339|,30
200|,21|,39
200|,20|,60
200|,16|,59
234|203,84|,10
278|,23|,21
278|,369|,30
278|,223|,95
278|,84|278,122
278|,83|,64
278|,368|,11
278|,26|,24
278|,208|,11
278|,211|,14
278|,209|,28
278|,205|278,77
278|,266|,12
278|,220|,21
278|,366|,30
278|,202|,13
278|,234|,103
278|,210|,41
278|,203|,22
278|,233|,117
278|,363|,206
278|,342|,40
278|,224|,20
278|,212|,22
278|,22|,23
278|,365|,67
278|,340|,20
278|,364|,11
278|,358|,18
278|,204|,25
278|,89|,13
278|,339|,34
278|,21|,59
278|,20|,30
278|,217|,18
140|,83|,15
253|,83|,15
253|,234|,16
233|84,84|,24
220|234,23|,10
220|234,210|,11
166|,83|,11
248|,83|,13
248|,234|,10
286|,83|,10
369|234,234|,15
233|234,234|,13
23|84,217|,10
23|84,368|,12
23|,84|23,115
23|,339|,156
23|,299|,29
23|,199|,23
23|,204|,112
23|,155|,22
23|,212|,783
23|,369|,14
23|,218|,78
23|,226|,11
23|,26|,16
