368|204,342|,21
368|204,217|368,14
340|207,23|,12
340|207,220|,11
19|363,208|,26
19|363,218|,12
19|363,203|,28
19|363,207|19.363,60
19|363,339|,13
19|363,363|,14
19|363,21|,13
19|363,205|,10
19|363,20|,18
211|212,23|,44
211|212,220|,22
211|212,22|,24
211|212,210|,22
211|212,222|,18
211|212,363|,12
211|212,342|,49
211|212,212|,39
211|212,341|,14
211|212,368|,42
211|212,215|,10
211|212,340|,32
211|212,216|,28
211|212,209|,21
211|212,366|,14
211|212,21|,15
211|212,217|211.212,106
211|212,20|,14
211|204,216|,12
211|204,23|,22
211|204,217|,19
61|,340|,10
61|,363|,19
61|,84|,19
83|220,363|,13
278|363,363|,18
278|363,84|278,12
25|190,340|,13
17|,205|,10
17|,202|,64
17|,204|,27
17|,339|,35
17|,218|,10
17|,16|,20
145|,83|,25
364|83,83|,19
23|196,209|,10
23|196,22|,14
23|196,217|,11
23|196,368|,11
174|,83|,12
164|217,181|164,10
164|340,181|164,14
216|220,211|,30
216|220,217|,16
200|,23|,11
200|,219|,488
200|,199|,57
200|,209|200,72
200|,83|,21
200|,218|,249
200|,208|,79
200|,16|,104
200|,366|,12
200|,84|,22
200|,197|,34
200|,202|,38
200|,210|,16
200|,203|,30
200|,363|,28
200|,342|,26
200|,201|,32
200|,19|,31
200|,365|,19
200|,340|,12
200|,205|,25
200|,207|,160
200|,368|,10
200|,217|,34
200|,339|,46
200|,21|,33
200|,20|,69
153|340,340|,12
278|,22|,29
278|,84|278,171
278|,369|,34
278|,218|,10
278|,26|,32
278|,208|,13
278|,191|,12
278|,202|,10
278|,223|,116
278|,210|,48
278|,233|,142
278|,266|,22
278|,342|,40
278|,212|,22
278|,364|,23
278|,206|,17
278|,340|,39
278|,358|,22
278|,204|,44
278|,339|,26
278|,363|,279
278|,21|,55
278|,365|278,95
278|,143|,12
278|,23|,17
278|,83|,53
278|,368|,21
278|,205|,80
278|,209|,32
278|,16|,12
278|,220|,30
278|,222|,14
278|,211|,25
278|,234|,87
278|,203|,26
278|,224|,17
278|,226|,12
278|,207|,13
278|,217|,41
278|,89|,20
278|,366|,46
278|,20|,37
140|,340|,11
140|,83|,16
140|,215|,12
253|,83|,24
253|,234|,15
233|84,84|,18
233|84,363|,15
366|234,209|,10
366|234,22|366,12
366|234,210|366,23
366|234,234|366,19
366|234,342|,17
366|234,220|,10
366|234,365|,15
20|16,21|20,16
248|,83|,10
191|178,25|,10
84|221,234|,17
222|213,210|,13
365|278,366|,10
365|278,220|,11
365|278,210|,10
191|212,340|,11
191|212,25|,13
23|,84|23,162
23|,266|,10
23|,299|,21
23|,22|,1267
23|,364|,24
23|,201|,21
23|,218|,92
23|,341|,307
23|,208|,223
23|,181|,34
23|,199|,17
23|,365|,437
