368|207,22|,10
368|207,217|,11
368|204,217|,10
22|222,366|,12
22|222,342|,19
22|222,368|,12
366|83,210|,15
222|196,214|,10
222|196,217|,10
222|196,341|,15
238|,83|,16
238|,234|,26
160|,84|,10
160|,22|,11
160|,23|,17
160|,216|,19
160|,181|,27
160|,209|,11
160|,180|,21
160|,365|,11
160|,191|,10
160|,158|,50
160|,221|,12
160|,196|,11
160|,159|,60
160|,222|,42
160|,211|,24
160|,162|,16
160|,210|,11
160|,363|,12
160|,342|,19
160|,341|,54
160|,215|,19
160|,340|,27
160|,153|,12
160|,375|,12
160|,217|,11
160|,161|,10
160|,164|,19
160|,21|,11
23|214,340|,10
23|214,220|,17
23|214,368|,16
211|204,217|,15
61|,340|,10
61|,363|,10
208|,278|,10
208|,369|,17
208|,218|,409
208|,22|208,149
208|,23|208,103
208|,199|,65
208|,206|,38
208|,221|,82
208|,113|,25
208|,202|,54
208|,223|,10
208|,210|,537
208|,366|208,117
208|,200|,40
208|,342|,477
208|,212|,62
208|,365|,207
208|,340|,55
208|,214|,65
208|,358|,11
208|,204|,141
208|,339|,292
208|,21|,1322
208|,216|,40
208|,367|,11
208|,222|208,86
208|,83|,72
208|,219|,192
208|,197|,55
208|,368|,151
208|,209|,1027
208|,16|,67
208|,220|,80
208|,196|,14
208|,84|,64
208|,234|,78
208|,203|,343
208|,213|,13
208|,201|,24
208|,341|,45
208|,19|,223
208|,215|,17
208|,207|,1681
208|,217|,298
208|,363|,664
208|,205|,445
208|,211|208,86
208|,20|,2453
83|203,363|,10
214|205,217|,16
340|341,23|,20
340|341,342|,13
340|341,211|,14
340|341,212|,14
193|,215|,10
17|,339|,15
17|,202|,32
17|,16|,10
17|,204|,13
365|341,205|,10
199|219,218|,12
212|221,220|,10
83|365,21|,10
23|196,217|,12
113|,209|,11
113|,207|,24
113|,199|,51
113|,16|,10
113|,200|,24
113|,219|,24
113|,218|,31
156|,84|,12
156|,23|,14
156|,211|,14
156|,220|,11
156|,25|,24
156|,363|,21
156|,342|,13
156|,83|,25
156|,155|,13
156|,340|,66
156|,192|,25
156|,217|,15
156|,213|,14
156|,190|,68
156|,212|,28
156|,191|,68
177|,83|,10
84|366,234|,10
373|,340|,10
373|,83|,11
366|208,363|,13
22|216,342|,22
22|216,220|,11
22|216,209|,10
225|,340|,13
225|,84|,39
225|,369|,14
225|,234|,20
225|,210|,11
225|,224|,22
225|,205|,10
225|,363|,24
225|,83|,15
225|,226|,12
203|212,363|,11
278|,369|,23
278|,22|,13
278|,220|,17
278|,83|,23
278|,218|,11
278|,26|,22
278|,339|,20
278|,211|,12
278|,209|,23
278|,368|,18
278|,234|,47
278|,365|,54
278|,366|,39
278|,84|,78
278|,202|,12
278|,223|,54
278|,210|,38
278|,203|,13
278|,233|,91
278|,363|,183
278|,342|,25
278|,224|,18
278|,212|,17
278|,206|,11
278|,340|,20
278|,358|,12
278|,204|,19
278|,266|,12
278|,205|,59
278|,21|,35
278|,20|,21
278|,217|,22
365|,211|365,157
365|,299|,12
365|,22|,435
365|,83|365,104
365|,278|,39
365|,369|,27
365|,218|,68
365|,341|365,76
365|,208|,180
365|,340|365,181
365|,191|,13
365|,158|,20
365|,197|,14
365|,202|,60
365|,223|,38
365|,210|,1174
365|,233|,24
365|,363|,1642
365|,225|,10
365|,212|,212
365|,364|,19
365|,206|,70
365|,214|,63
365|,358|,12
365|,204|,392
365|,339|,286
365|,21|,846
365|,367|,47
365|,23|,259
365|,216|365,61
365|,25|,12
365|,219|,32
365|,368|,203
365|,164|,15
365|,209|,340
365|,16|,39
365|,180|,11
365|,220|,491
365|,366|,984
365|,196|,23
365|,234|365,92
365|,222|,215
365|,162|,11
365|,203|,304
365|,224|,11
365|,213|,29
365|,84|365,111
365|,201|,11
365|,19|,64
365|,215|,45
365|,207|,126
365|,217|,233
365|,205|,855
365|,221|365,66
365|,342|,768
365|,20|,357
340|,204|340,83
340|,299|,10
340|,22|,275
340|,163|,38
340|,155|,36
340|,160|,25
340|,369|,22
340|,218|,47
340|,208|,65
340|,181|,34
340|,183|,11
340|,20|,144
340|,152|,17
340|,158|,30
340|,221|,97
340|,156|,66
340|,223|,20
340|,210|,260
340|,200|,12
340|,342|,400
340|,212|,939
340|,364|,12
340|,365|,166
340|,214|,101
340|,207|,61
340|,142|,13
340|,21|,212
340|,216|,246
340|,217|,587
340|,23|,800
340|,371|,13
340|,159|,22
340|,190|340,91
340|,25|,95
340|,219|,22
340|,27|,14
340|,368|,266
340|,339|,67
340|,202|,29
340|,209|,236
340|,16|,35
340|,180|,17
340|,149|,14
340|,375|,20
340|,220|,555
340|,182|,16
340|,366|,292
340|,83|,57
340|,196|,158
340|,84|,57
340|,222|,254
340|,199|,17
340|,211|,785
340|,234|,32
340|,157|,60
340|,203|,46
340|,224|,10
340|,213|,143
340|,201|,22
340|,341|,140
340|,19|,15
340|,215|,282
340|,367|,52
340|,153|,47
340|,162|,20
340|,143|,38
340|,191|340,124
340|,363|,231
340|,205|,125
340|,164|,48
340|,278|,23
340|,192|,83
340|,178|,45
366|234,220|,11
366|234,210|,15
166|,83|,10
365|19,363|,12
197|209,219|197,13
211|365,23|,19
